Reporting Period	ID RSSD	UBPRD638	UBPRE389	UBPRE393	UBPRE394	UBPRE396	UBPRE414	UBPRE415	UBPRE416	UBPRE417	UBPRE418	UBPRE419	UBPRE420	UBPRE421	UBPRE422	UBPRE423	UBPRE424	UBPRE425	UBPRE426	UBPRE428	UBPRE429	UBPRE430	UBPRE431	UBPRE432	UBPRE433	UBPRE434	UBPRE435	UBPRE436	UBPRE437	UBPRE438	UBPRE439	UBPRE440	UBPRE441	UBPRE442	UBPRE443	UBPRE444	UBPRE445	UBPRE446	UBPRE447	UBPRE448	UBPRFB71	UBPRFB72	UBPRFB74	UBPRFB75	UBPRFB76	UBPRFB77	
		RE_GNMA_FORCL_AA	LN_NFRM_NRES_LNLS	LN_1T4_CNSTRC_LNLS	LN_OTH_CNSTRC_LNLS	LN_NFRM_OWNROCC_LN	LN_CNSTRC_CYA_LNLS	LN_RE_LNLS_CYA_GRS	LN_HE_CYA_GRS	LN_RE_FARM_LNLS	LN_FAM_MULT_LNLS	LN_NFARM_LNLS	RE_TOT_CYA_LNLS	LN_FIN_CYA_LNLS	LN_FARM_CYA_LNLS	LN_CMID_CYA_LNLS	LN_DOM_IND_LNLS	LN_CRCD_CYA_LNLS	LN_SCM_DOM_LNLS	LN_OFC_FGN_LNLS	LN_DOM_CYA_LNLS	LS_DOM_RCV_LNLS	LN_GOVT_FGN_LNLS	LN_CML_RE_LNLS	CMT_EXTD_CR_QAL	LN_OFCR_SHLDR_QAL	LN_OFCR_SHLDR_ASET	RE_CSTRC_DV_A	RE_FMLD_ASET_A	RE_FAM_AVG_AA	RE_FAM_MULT_AA	RE_NFARM_NRSD_AA	RE_OFC_FGN_AA	RE_OTH_AA	RE_OTH_INV_AA	RE_OTH_TOT_AVG_AA	SRVC_1T4FAM_REC_TA	SRVC_1T4FAM_NRC_TA	SRVC_OTH_NREC_TA	SRVC_1T4OTH_TA	LOAN MIX 1-4 FAM 1ST LIEN LN	LOAN MIX 1-4 FAM JR LIEN LN	LOAN MIX RE LN IN FO	LOAN MIX AUTO LN	LOAN MIX LS IND	LOAN MIX OTHR LS	
3/31/2018 11:59:59 PM	18854	0	14.91	7.53	11.48	6.69	19	7.61	0.42	7.12	0.69	21.6	56.03	0	5.16	38.3	0.45	0	0.04	0	0.01	0		0	23.05	1.18	0.95	0	0	0	0	0.01		0.01	0	0.01	0	0	0	0	6.99	0.21		0.13	0	0	
3/31/2018 11:59:59 PM	19356	0	38.5	0.45	2.47	6.1	2.93	32.48	0.06	0.19	1.63	44.6	81.83	0	1.06	9.3	7.28	0	0	0	0.53	0		0	9.33	0.13	0.08	0	0	0	0	0		0	0	0				0	32.24	0.18		4.13			
3/31/2018 11:59:59 PM	19936	0	11.04	0.37	0.5	13.05	0.88	20.32	3.59	18.35	4.67	24.09	68.32	0	8.62	17.01	3.17	0	1.28	0	1.61	0		0	17.62	0.8	0.44	0.01	0	0	0	0.04		0.05	0	0.05				0	16.29	0.44		1.29			
3/31/2018 11:59:59 PM	19972	0	0	3.95	0	0	3.95	95.49	0	0.17	0	0	99.61	0	0	0.39	0	0	0	0	0	0		0	1.59	1.84	0.85	0	0	0	0	0		0	0	0				0	92.98	2.51		0			
3/31/2018 11:59:59 PM	20053	0	0.8	2.33	0.04	23.24	2.37	27.44	4.95	21.05	0	24.04	74.9	0	11.92	11.02	1.42	0.08	0.68	0	0.05	0		0	13.04	0	0	0	0	0.01	0	0		0.01	0	0.01				36.35	21.5	0.98		0.75			
3/31/2018 11:59:59 PM	20633	0	35.15	1.47	2.43	22.13	3.9	19.07	1.03	0.97	6.59	57.28	87.8	0	0.15	9.73	1.72	0	0.6	0	0	0		0	6.81	1.51	0.98	0	0	0.33	3.04	0.49		3.86	0	3.86				20.57	17.64	0.39		0.13			
3/31/2018 11:59:59 PM	20857	0	0.5	1.49	0.21	5.06	1.7	6.21	1.72	24.98	0.74	5.56	39.2	0	46.97	11.61	1.14	0	0.77	0	0.02	0.28		0	39.25	0.11	0.06	0	0	0	0	0		0	0	0				0	3.91	0.58		0.7			
3/31/2018 11:59:59 PM	21256	0	11.65	0	0	0	0	49.5	0	0.62	3.82	11.65	65.58	0	1.52	19.28	13.63	0	0	0	0	0		0	2.68	4.17	1.32	0	0	0	0	1.57		1.57	0	1.57				0	49.5	0		5.42			
3/31/2018 11:59:59 PM	21359	0	0.54	2.23	3.16	10.05	5.4	19	0	16.87	0	10.58	51.85	0	26.3	10.63	10.07	0	0.98	0	0.18	0		0	9.85	0	0	0	0	0	0	0		0	0	0				0	18.91	0.09		5.62			
3/31/2018 11:59:59 PM	21658	0	18.92	1.75	0.85	0.21	2.6	24.77	1.23	35.32	0.03	19.13	81.85	0	8.52	4.46	5.1	0.06	0.07	0	0.01	0		0	11.63	0.28	0.2	0	0	0	0	0.06		0.06	0	0.06	0.15	13.01	0	13.16	22.91	0.63		2.24			
3/31/2018 11:59:59 PM	22048	0	14.66	1.29	8.34	16.11	9.63	23.34	0.72	5.62	3.59	30.77	72.95	0	0.81	19.01	7.13	0	0.1	0	0	0		0	15.62	8.23	6.02	0	0	0.17	0	0.1		0.27	0	0.27				0	20.4	2.22		3.87			
3/31/2018 11:59:59 PM	22543	0	2.77	6.24	2.41	25.62	8.64	51.2	10.07	0.2	2.17	28.39	90.6	0	0	8.81	0.59	0	0	0	0.01	0		0	20.5	2.35	2.03	0	0	0	0	0		0	0	0	0	0	0	0	39.56	1.57		0.27			
3/31/2018 11:59:59 PM	22552	0	7.69	0.19	1.48	0.36	1.67	9.99	0	38.41	0	8.04	58.1	0	25.28	13.16	3.42	0	0.04	0	0	0		0	12.46	2.65	2.35	0	0	0	0	0.11		0.11	0	0.11				0	9.81	0.18		1.78			
3/31/2018 11:59:59 PM	22730	0	17.03	0.12	1.37	6.38	1.48	23.08	3.87	0.02	17.68	23.41	65.67	0	0	10.88	18.13	0	0	0	0.04	5.28		0	8.44	0.51	0.24	0	0	0	0	0		0	0	0				0	18.82	0.4		0.98			
3/31/2018 11:59:59 PM	22936	0	12.49	3.16	5.43	17.32	8.6	29.05	1.18	9.77	2.73	29.8	79.95	0	5.23	12.66	2.13	0	0	0	0.03	0		0.06	18.05	4.19	2.41	0.61	0	0	0	0.11		0.72	0	0.72				0	27	0.86		0.32			
3/31/2018 11:59:59 PM	23456	0	0	7.18	1.51	22.84	8.68	31.5	6.44	9.72	0.09	22.84	72.83	0	7.97	10.74	8.1	0.19	0.27	0	0.1	0		0	11.24	0.17	0.11	0	0	0	0	0.07		0.07	0	0.07				0	22.6	2.46		2.9			
3/31/2018 11:59:59 PM	23504	0	24.79	0.65	2.75	16.03	3.4	18.01	2.25	0.02	19	40.83	81.25	0	0	18.08	0.61	0	0.02	0	0.03	0		1.57	21.38	0.92	0.65	0	0	0	0	0		0	0	0	0	0	1.72	1.72	15.51	0.25		0	0	0	
3/31/2018 11:59:59 PM	23643	0	0	3.42	1.63	30.69	5.05	21.89	0	3.39	2.04	30.69	63.07	1.01	0.98	20.93	12.25	0	1.76	0	0	0		0	10.15	0.41	0.23	0.01	0	0.02	0	0.22		0.25	0	0.25				0	20.75	1.14		5.58			
3/31/2018 11:59:59 PM	23755	0	7.11	1.21	6.93	31.25	8.14	34.13	8.55	0.08	0	38.37	80.72	0	0.11	11.98	4.06	0	3.1	0	0.02	0		0	17.12	1.1	0.7	0	0	0	0	0		0	0	0				91.61	24.68	0.9		3.08			
3/31/2018 11:59:59 PM	24006	0	37.3	0.52	2.59	10.12	3.11	31.97	4.49	0	12.46	47.42	94.97	0	0	4.54	0.03	0	0.4	0	0.05	0		0.35	17.27	0	0	0	0	0	0	0		0	0	0	0	0	0	0	27.36	0.12		0	0	0	
3/31/2018 11:59:59 PM	24378	0	0.46	1.13	0.03	2.47	1.16	91.95	1.17	0	0.68	2.93	96.72	0	0	1.14	2.13	0	0	0	0.01	0		0	6.54	1.44	0.95	0	0	0.18	0	0		0.18	0	0.18				0	89.67	1.11		0.97			
3/31/2018 11:59:59 PM	24453	0	13.75	5.62	7.12	12.97	12.74	34.04	1.15	0.97	0.96	26.72	75.43	0	0	8.69	15.72	0	0.15	0	0	0		0.02	11.43	0.97	0.78	0.16	0	0.01	0	0		0.16	0	0.16				0	31.08	1.81		0.04			
3/31/2018 11:59:59 PM	24659	0	0	0	0	20.26	0	8.88	0	13.98	5.07	20.26	48.19	0	19.75	24.04	7.7	0.08	0	0	0.32	0		0	12.2	0.67	0.31	0	0	0.04	0	0		0.04	0	0.04				0	8.17	0.71		4.55			
3/31/2018 11:59:59 PM	24668	0	9.9	4.55	6.46	8.68	11.02	27.93	0.05	0.87	0.32	18.58	58.71	0	0.25	38.11	1.23	0	1.53	0	0.17	0		0	26.34	0.1	0.07	0	0	0	0	0.02		0.02	0	0.02	0	2.7	0	2.7	27	0.88		0.17	0	0	
3/31/2018 11:59:59 PM	24949	0	40.6	0.9	3.15	19.72	4.06	18.51	4.18	0.2	1.85	60.33	84.93	0	0.03	10.85	2.52	0.1	0.3	0	1.37	0		0	26.91	0.07	0.05	0.01	0	0.06	0	0.18		0.25	0	0.25				44.87	12.23	2.1		0.98			
3/31/2018 11:59:59 PM	25357	0	20.47	3.87	4.84	1.72	8.71	23.14	0.98	12.81	7.72	22.2	74.58	0	16.32	5.24	3.3	0	0.4	0	0.16	0		0	13.15	0.12	0.1	0	0	0.08	0	0.37		0.44	0	0.44				0	22.04	0.13		1.13			
3/31/2018 11:59:59 PM	25647	0	21.1	0.16	2.6	34.66	2.75	25.79	1.3	0.52	11.38	55.77	96.2	0	0	3.73	0.06	0	0	0	0.01	0		0	3.81	0	0	0	0	0	0	0.01		0.01	0	0.01	0	0	0	0	24.46	0.02		0.05			
3/31/2018 11:59:59 PM	26176	0	1.62	0.39	0	8.59	0.39	30.73	0	0	58.62	10.21	99.94	0	0	0.05	0	0	0	0	0	0		0	1.16	0	0	0	0	0	0	0.21		0.21	0.13	0.34				0.1	30.71	0.02		0			
3/31/2018 11:59:59 PM	26242	0	10.15	3.74	4.76	14.31	8.5	48.14	1.69	5.91	2.41	24.47	89.43	0	1.94	5.97	2.35	0.27	0.18	0	0.12	0		0	21.42	1.53	1.08	0	0	0.01	0	0		0.01	0	0.01				0	45.29	1.17		1.27			
3/31/2018 11:59:59 PM	26457	0	2.15	1.93	0.15	2.2	2.08	23.31	0.97	53.5	0.3	4.35	83.55	0	9.18	3.38	3.74	0	0	0	0	0.15		0	20.23	0	0	0	0	0	0	0		0	0	0				0	21.82	0.52		1.23			
3/31/2018 11:59:59 PM	26765	0	18.29	3.53	4.59	33.46	8.12	5.85	0.14	2.27	6.5	51.75	74.49	0	0.05	23.97	1.48	0	0	0	0.01	0		0	17.08	1.45	1.13	0	0	0	0	0		0	0	0				0	5.69	0.01		0.39			
3/31/2018 11:59:59 PM	27070	0	0.26	0.42	0.06	0.01	0.49	97.36	0.45	0	0.93	0.27	99.05	0	0	0	0.4	0.24	0.55	0	0	0		0	3.74	0.06	0.04	0	0	0	0	0		0	0	0				0	96.56	0.36		0.04			
3/31/2018 11:59:59 PM	27548	0	15.51	0.2	1.85	21.93	2.05	16.97	2.87	1.15	3.54	37.44	61.14	0.2	0	36.48	0.92	0	1.07	0	0.19	0		0	26.17	3.47	2.28	0.03	0	0.03	0	0		0.07	0	0.07	0	60.49	0	60.49	13.16	0.93		0.47	0	0	
3/31/2018 11:59:59 PM	27614	0	4.12	0.19	0.49	8.65	0.68	68.38	8.14	0.79	0.41	12.77	83.02	0	0	1	1.93	0.13	12.68	0	0.11	1.25		0	21.15	0.67	0.33	0	0	0.03	0	0		0.03	0	0.03				9.22	58.67	1.57		0.92			
3/31/2018 11:59:59 PM	27847	0	3.99	1.27	2.6	15	3.87	28.88	0.11	31.34	3.68	18.99	86.76	0	2.35	7.53	3.18	0	0.15	0	0.03	0		0	5.94	0.08	0.05	0	0	0.05	0	0		0.05	0	0.05				0	27.99	0.78		0.8			
3/31/2018 11:59:59 PM	28013	0	13.72	0.74	0.78	5.82	1.52	15.15	1.53	0	61.71	19.54	97.93	0	0	2.02	0.05	0	0	0	0	0		0	6.16	0.02	0.02	0	0	0	0	0.02		0.02	0	0.02	0	0	0.38	0.38	12.84	0.78		0	0	0	
3/31/2018 11:59:59 PM	28152	0	2.53	0.89	1.8	15.98	2.69	25.83	1.26	24.93	2.71	18.51	74.66	0	9.4	10.85	4.23	0	0.81	0	0.04	0.01		0	16.81	0.42	0.3	0	0	0.03	0	0		0.03	0	0.03	0	0	0	0	23.46	1.1		2.35			
3/31/2018 11:59:59 PM	28255	0	22.12	1.9	10	24.68	11.9	15.58	0	8.21	4.83	46.8	87.32	0	3.14	8.86	0.61	0	0	0	0.06	0		0.35	13.81	2.44	1.67	0.27	0.07	0	0	0.02		0.36	0	0.36				0	15.58	0		0.17			
3/31/2018 11:59:59 PM	28406	0	27.26	1.02	3.26	3.82	4.27	48.16	3.41	0.11	3.15	31.08	86.77	0	0	10.73	0.95	0	0.58	0	0.98	0		0.13	21.33	0	0	0	0	0.07	0	0		0.07	0.18	0.24	8.95	0.57	0	9.52	44.66	0.09		0.68	0	0	
3/31/2018 11:59:59 PM	28675	0	4.25	4.09	4.41	5.62	8.5	55.57	5.06	15.58	0.14	9.88	89.67	0	3.08	2.81	3.12	0	1.31	0	0.01	0		0	18.24	0.16	0.08	0	0	0	0	0		0	0	0	2.28	41.09	0	43.37	46.59	3.92		1.02			
3/31/2018 11:59:59 PM	28732	0	21.64	9.8	4.24	4.82	14.04	34.52	2.05	2.15	0	26.46	77.17	0	2.83	9.47	8.2	0	0	0	2.33	0		0	26.16	3.51	2.35	0	0	0	0	0		0	0	0				0	31.71	0.77		3.09			
3/31/2018 11:59:59 PM	29476	0	0	0.87	2.84	4.62	3.71	14.14	0	60.81	0	4.62	83.28	0	7.96	7.4	1.35	0	0.01	0	0	0		0	7.45	1.66	1.42	0	0	0.15	0	0		0.15	0	0.15				0	14.01	0.14		0.51			
3/31/2018 11:59:59 PM	29636	0	29.64	1.32	5.45	15.78	6.77	22.94	4.52	4.09	2.69	45.41	81.91	0	0.23	10.73	3.56	0.31	1.36	0	2.2	0		0	12.07	0.07	0.03	0.03	0.13	0.02	0	0.2		0.38	0	0.38	0	0	0	0	18.17	0.25		1.03	0	0	
3/31/2018 11:59:59 PM	29878	0	24.15	0.37	2.82	0.37	3.19	54.72	0	0	17.57	24.52	100	0	0	0	0	0	0	0	0	0		0	4.41	0.12	0.11	0.06	0	0.18	0.09	0.01		0.35	0	0.35	0	0	0	0	54.54	0.18		0	0	0	
3/31/2018 11:59:59 PM	30052	0	44.42	5.8	7.38	26.28	13.18	7.97	0	0.55	4.4	70.71	96.81	0	0	1.96	1.17	0	0	0	0.06	0		0	5.59	0.69	0.47	0	0	0	0	0		0	0	0				0	7.97	0		0.2			
3/31/2018 11:59:59 PM	30502	0	31.77	0.13	0.55	9.86	0.68	35.15	4.76	0	1.74	41.63	79.19	0	0	10.08	1.38	0	8.13	0	1.23	0		0.68	21.4	0.09	0.06	0	0	0.02	0	0		0.02	0	0.02	0.23	0.15	6.34	6.72	29.84	0.55		0.06	0	0	
3/31/2018 11:59:59 PM	30650	0	18.69	10.98	6.44	14.69	17.42	15.61	4.33	0	20.25	33.38	86.66	0	0	9.61	1.23	0	2.49	0	0.01	0		0	15.15	3.16	2.24	0.05	0	0	0	0.52		0.57	0	0.57				0	10.73	0.56		0.3			
3/31/2018 11:59:59 PM	30810	0	0	0	0	0	0	0.48	0	0	0	0	0.48	0	0	0.16	99.31	79.42	0	0	0.05	0		0	229.09	0	0	0	0	0	0	0		0	0.29	0.29	0	0	0	0	0.1	0.38		0	0	0	
3/31/2018 11:59:59 PM	31134	0	0.79	0.66	0.88	12.64	1.54	43.98	0.19	7.59	0.76	13.43	67.3	0	6.74	10.64	15.22	0.33	0	0	0.09	0		0	13.82	8.16	4.71	0	0	0	0	0		0	0	0	0	0	0	0	42.97	0.82		6.87			
3/31/2018 11:59:59 PM	31255	0	9.37	5.41	5.89	12.91	11.3	42.14	1.25	0.05	2.57	22.28	78.34	0	0	12.52	0.22	0	3.89	0	5.03	0		0.3	14.2	0.38	0.29	0	0	0	0	0		0	0	0	0	0	0	0	29.23	11.66		0.03	0	0	
3/31/2018 11:59:59 PM	31657	0	5.8	1.39	5.16	5.01	6.55	39	0	13.34	0	10.82	69.72	0	8.65	9.35	8.39	0	0	0	3.89	0		0	10.25	0.41	0.2	0	0	0	0	0		0	0	0				0	38.87	0.13		4.24			
3/31/2018 11:59:59 PM	31826	0	13.11	0.87	2.62	15.77	3.49	40.73	1.02	1.51	2.94	28.87	77.54	0	0.83	6.98	7.58	0	6.92	0	0.15	0		0	7.07	0.32	0.21	0	0	0.08	0	0.06		0.14	0	0.14	0	0	0	0	39.16	0.55		2.46			
3/31/2018 11:59:59 PM	31835	0	0	0	0.56	7.23	0.56	12.41	0	14.18	0.38	7.23	34.75	0	47.48	7.69	9.56	0	0.11	0	0.41	0		0	28.73	11.25	6.79	0	0	0	0	0		0	0	0				0	11.89	0.52		3.83			
3/31/2018 11:59:59 PM	32234	0	8.96	0	0.04	7.1	0.04	45.76	0.6	23.09	0.18	16.07	85.14	0	6.32	6.03	1.84	0	0.67	0	0	0		0	41.97	25.99	3.4	0	0	0	0	0		0	0	0				0	45.01	0.15		1.33			
3/31/2018 11:59:59 PM	32766	0	15.04	8.02	2.64	12.9	10.66	41.86	1.62	0.03	3.04	27.94	83.53	0	0	7.1	9.37	0	0	0	0	0		0	7.34	1.12	0.41	0	0	0	0	0.44		0.44	0	0.44				0	38.94	1.3		4.05			
3/31/2018 11:59:59 PM	32971	0	5.98	3.8	1.07	12.95	4.87	54.36	5.94	1.82	9.06	18.93	89.04	0	1	5.9	1.23	0	2.83	0	0	0		0	14.76	0.72	0.5	0	0	0.01	0	0		0.01	0	0.01				34.91	46.84	1.58		1.02			
3/31/2018 11:59:59 PM	33147	0	8.58	1.46	2.3	13.71	3.76	26.02	0	10.64	0.88	22.29	63.6	0	15.51	16.82	4.04	0	0.01	0	0.02	0		0	21.81	0.23	0.18	0	0	0.07	0	0.03		0.1	0	0.1	0	0	0	0	25.46	0.57		2.9	0	0	
3/31/2018 11:59:59 PM	33259	0	19.73	3.66	8.4	41.08	12.06	8.9	0.97	2.04	1.43	60.81	85.25	0	0	12.09	0.71	0	1.77	0	0.1	0.08		0	21.76	0.76	0.56	0.37	0.25	0.01	0	0.65		1.27	0	1.27				0	7.06	0.86		0.18			
3/31/2018 11:59:59 PM	33268	0	10.82	2.19	4.02	10.07	6.21	25.82	0	11.85	0.56	20.9	65.35	0	14.55	15.44	4.53	0	0	0	0.13	0		0.37	13.3	3.25	1.53	0	0	0	0	0		0	0	0	0	0	0	0	25.74	0.08		1.82			
3/31/2018 11:59:59 PM	33370	0	3.64	0	0.22	3.39	0.22	79.87	7.49	0	12.88	7.03	100	0	0	0	0	0	0	0	0	0		0	6.76	5.5	2.78	0	0	0	0.05	0		0.05	0	0.05				0	72.38	0		0			
3/31/2018 11:59:59 PM	33839	0	0.5	2.21	0	4.7	2.21	33.2	0	6.95	0	5.2	47.56	0	24.95	12.28	12.78	0	2.43	0	0	0		0	11.95	1.23	0.71	0	0	0	0	0		0	0	0				0	33.06	0.14		9.27			
3/31/2018 11:59:59 PM	33857	0	13.75	4.1	4.93	3.85	9.04	18.1	1.74	19.92	1.73	17.6	66.39	0	15.91	14.94	2.27	0	0.31	0	0	0.17		0	18.6	0.38	0.32	0	0	0	0	0.02		0.02	0	0.02	0	0	0	0	14.72	1.64		1.02	0.17	0	
3/31/2018 11:59:59 PM	34425	0	16.15	2.75	6.15	10.21	8.91	41.03	4.67	0.11	2.84	26.36	79.24	0	0	14.3	5.15	0	1.3	0	0.01	0		0.29	19.59	0.92	0.72	0.25	0	0.04	0	0.06		0.35	0	0.35	0	11	0	11	35.39	0.98		1.54	0	0	
3/31/2018 11:59:59 PM	34434	0	12.38	4.27	8.48	18.64	12.75	33.76	3.17	2.64	2.28	31.02	82.45	0	0.87	9.05	7.09	0.64	0.55	0	0	0		0	14.23	0.66	0.51	0.17	0	0.02	0	0.23		0.41	0	0.41				0	28.79	1.8		3.2			
3/31/2018 11:59:59 PM	34452	0	15.72	0.42	4.69	0	5.1	47.19	1.01	0	4.05	15.72	72.07	0	0.02	17.97	2.37	0	7.51	0	0	0.06		0	10.76	0	0	0	0	0.24	0	0		0.24	0	0.24				0	42.37	3.81		1.14			
3/31/2018 11:59:59 PM	34537	0	19.82	5.6	3.64	20.47	9.25	27.7	6.08	0.17	1.77	40.29	79.17	0	0.06	14.94	4.96	0.01	0.24	0	0.63	0		0	23.18	0.06	0.04	0.02	0	0.03	0	0.1		0.15	0	0.15	0	0.02	0	0.02	20.46	1.16		0.32	0	0	
3/31/2018 11:59:59 PM	34555	0	16.81	3	0.39	0.03	3.39	14.2	1.29	39.8	1.18	16.84	75.41	0	11.57	7.27	4.54	0.03	0.89	0	0.29	0.02		7.27	12.64	2.55	1.39	0	0.03	0	0	0		0.03	0	0.03	30.56	0	0.26	30.82	12.56	0.36		2.2			
3/31/2018 11:59:59 PM	34742	0	14.03	12.52	4.54	5.65	17.06	47.11	3.31	6.69	4.01	19.67	94.55	0	0.92	2.92	1.59	0	0	0	0.01	0		0	16.69	2.01	1.69	0.56	0	0.32	0	0		0.88	0	0.88				0	43.2	0.6		0.67			
3/31/2018 11:59:59 PM	35057	0	5.77	1.84	1.36	12.6	3.2	35.34	1.06	24.29	3.65	18.37	84.85	0	6.1	7.13	1.72	0	0	0	0.21	0		0.89	11.72	0	0	0	0	0.08	0	0.11		0.19	0	0.19	12.85	61.61	0	74.46	32.5	1.78		0.74			
3/31/2018 11:59:59 PM	35301	0	0.49	0	0	0	0	0	0	0	0.18	0.49	0.67	0.41	0	13.8	0.8	0	7.83	5.91	73.95	2.5	0.05	0	112.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	
3/31/2018 11:59:59 PM	35570	0	20.76	0.03	2.03	5.17	2.06	27.15	1.23	0	39.01	25.93	94.14	0	0.09	3.58	1.43	0	0	0	0.1	0.66		0	8.35	0.01	0.01	0	0	0.02	0	0		0.02	0	0.02	0.97	5.84	0	6.81	25.31	0.61		0	0	0.66	
3/31/2018 11:59:59 PM	35646	0	9.54	2.49	0	13.81	2.49	22.36	0	8.05	0	23.35	56.25	0	11.84	21.26	8.56	0.36	1.89	0	0.19	0		0	8.91	0	0	0	0	0	0	0		0	0	0				0	19.93	2.43		6.17			
3/31/2018 11:59:59 PM	35879	0	4.25	0.95	0.52	0	1.48	70.37	2.88	0.06	1.17	4.25	77.32	0	0	0	22.68	0.06	0	0	0	0		0	8.26	0.28	0.19	0	0	0	0	0		0	0	0				12.37	66.85	0.63		0.43			
3/31/2018 11:59:59 PM	36456	0	3.19	0.26	0	0.16	0.26	7.57	0	28.23	1.63	3.35	41.04	0	43.7	11.75	2.85	0	0.65	0	0	0		0	18.47	2.18	1.57	0	0.1	0	0	0		0.1	0	0.1				0	7.57	0		1.94			
3/31/2018 11:59:59 PM	36933	0	3.24	6.95	1.35	17.35	8.3	44.22	0.83	4.71	2.07	20.59	79.89	0	2.56	12.08	5.26	0	0.08	0	0.13	0		0	8.82	1.47	1.12	0.05	0	0.15	0	0.26		0.46	0	0.46				0	42.51	0.88		2.82			
3/31/2018 11:59:59 PM	37051	0	9.35	1.23	0.18	6.41	1.42	13.06	0.17	33.88	6.74	15.76	70.86	2.21	18.44	7.21	0.75	0	0.53	0	0	0		0	8.56	0.22	0.18	0	0	0	0	0		0	0	0				0	12.46	0.43		0.29			
3/31/2018 11:59:59 PM	37341	0	0.28	0.32	0.24	8.78	0.56	36.46	0	25.43	0.44	9.06	71.94	0	13.61	8.83	4.73	0	0.73	0	0.16	0		0	3.25	0.27	0.21	0	0	0	0	0		0	0	0				0	36.04	0.43		2.33			
3/31/2018 11:59:59 PM	37435	0	12.01	4.76	10.52	18.5	15.27	34.53	8.15	2.63	1.75	30.51	84.69	0	0.01	9.83	4.76	0.45	0.6	0	0.12	0		0	26.46	1.02	0.49	0	0	0.01	0	0		0.01	0	0.01	0	23.16	0	23.16	25.45	0.94		1.41	0	0	
3/31/2018 11:59:59 PM	37640	0	22.51	1.38	4.25	8.45	5.63	18.66	7.07	11.05	5.71	30.96	72.02	0	4.33	18.45	1.54	0.4	1.57	0	0.02	2.08		0	29.41	0.79	0.53	0	0	0	0	0		0	0	0	0	2.33	0.74	3.07	11.06	0.53		0.56	0	2.08	
3/31/2018 11:59:59 PM	37659	0	0.01	0.88	0	13.51	0.88	20.62	0	7.92	0.31	13.52	43.24	0	17.4	21.47	17.58	0	0	0	0.31	0		0	1.89	2.47	1.8	0	0.58	0.46	0	0		1.04	0	1.04	0	0	0	0	20.62	0		5.36			
3/31/2018 11:59:59 PM	37949	0	20.91	0.06	1.2	0.11	1.26	4.93	0	16.36	0.58	21.02	44.15	0	26.24	27.9	1.09	0.36	0.03	0	0	0.6		0	29.38	0.08	0.03	0	0	0	0	0		0	0	0				0	4.82	0.12		0.22			
3/31/2018 11:59:59 PM	38740	0	15.31	2.4	4.5	14.77	6.9	42.77	2.82	0.78	6.41	30.08	86.94	0	0	8.89	4.13	0	0	0	0.04	0		0	13.05	1.61	1.17	0	0	0	0	0		0	0	0				0	39.41	0.53		2.84			
3/31/2018 11:59:59 PM	39327	0	31.28	0.93	3.05	18.6	3.98	33.48	0	0.5	0.99	49.88	88.84	0	0.04	6.55	0.44	0	0.64	0	3.5	0		2.15	15.96	10.78	6.35	0.03	0	0	0	0		0.03	0	0.03				0	33.14	0.34		0.09			
3/31/2018 11:59:59 PM	39756	0	19.54	4.73	4.34	11.53	9.07	18.78	2.55	3.13	1.83	31.07	63.88	0	9.09	25.42	1.2	0	0	0	0.3	0.12		0.41	25.46	3.43	2.35	0	0	0	0	0		0	0	0	0	0	0	0	14.72	1.51		0.22	0	0.12	
3/31/2018 11:59:59 PM	40033	0	3.16	0.3	2.51	6.51	2.81	30.88	0	25.78	0.19	9.67	69.33	4.18	0.1	15.38	7.63	0	1.17	0	2.2	0		0	3.87	9.67	3.97	0	0	0.18	0	0		0.18	0	0.18				0	30.72	0.16		3.08			
3/31/2018 11:59:59 PM	40499	0	23.44	0.62	5.56	2.46	6.17	36.12	3.22	0.01	4.03	25.9	72.23	0	0	4.19	23.43	0	0.12	0	0.03	0		0	17.73	0.02	0.02	0	0	0.03	0	0		0.03	0	0.03	0.9	71.39	4.24	76.54	32.09	0.81		22.63	0	0	
3/31/2018 11:59:59 PM	40855	0	5.16	0.75	2.08	3.51	2.84	12.38	2.03	32.5	1.63	8.67	58.02	0	20.59	15.54	4.71	0.02	1.1	0	0.03	0		0	7.4	1.76	1.25	0	0	0	0	0		0	0	0				0	10.02	0.33		3.72			
3/31/2018 11:59:59 PM	41245	0	5.64	1.77	0	0.13	1.77	46.61	0	14.99	1.1	5.77	70.25	0	11.76	6.55	10.73	0.08	0.67	0	0.04	0		0	3.56	0.93	0.56	0	0	0	0	0		0	0	0				0	46.28	0.33		3.78			
3/31/2018 11:59:59 PM	41553	0	8.38	0.43	0.99	23.97	1.42	11.48	0	9.13	0	32.34	54.38	0	21.63	12.37	9.1	0	2.5	0	0.02	0		0	6.15	0.03	0.01	0	0	0	0	0		0	0	0				0	11.48	0		1.92			
3/31/2018 11:59:59 PM	41629	0	9.19	0.45	2.8	22.46	3.26	41.08	0.87	2.73	3.31	31.65	82.01	0	0.1	5.47	12.22	0.41	0.17	0	0.02	0		0	7.69	1.38	1.12	0	0	0	0	0.26		0.26	0	0.26				0	39.25	0.96		8.4			
